enc_store_id_dept_id_snap_transform_1_mean,enc_item_id_store_id_snap_transform_1_mean,enc_store_id_dept_id_tm_m_mean,enc_item_id_store_id_tm_m_mean,enc_store_id_dept_id_snap_transform_1_tm_m_mean,enc_item_id_store_id_snap_transform_1_tm_m_mean,enc_store_id_dept_id_snap_transform_1_std,enc_item_id_store_id_snap_transform_1_std,enc_store_id_dept_id_tm_m_std,enc_item_id_store_id_tm_m_std,enc_store_id_dept_id_snap_transform_1_tm_m_std,enc_item_id_store_id_snap_transform_1_tm_m_std
0.6,0.6,0.857,0.857,2.0,2.0,0.8945,0.8945,0.9707,0.9707,,
0.4126,0.4126,0.5,0.5,0.5,0.5,0.6304,0.6304,0.756,0.756,0.756,0.756
0.4348,0.4348,0.7144,0.7144,0.65,0.65,0.684,0.684,0.8545,0.8545,0.745,0.745
0.4504,0.4504,0.6,0.6,0.4736,0.4736,0.764,0.764,0.866,0.866,0.697,0.697
0.2,0.2,0.3572,0.3572,1.0,1.0,0.4473,0.4473,0.6216,0.6216,,
0.0,0.0,0.1904,0.1904,,,0.0,0.0,0.5117,0.5117,,
0.0,0.0,0.5,0.5,,,0.0,0.0,0.7305,0.7305,,
0.25,0.25,0.1578,0.1578,,,0.5,0.5,0.5015,0.5015,,
0.0,0.0,0.25,0.25,,,0.0,0.0,0.5,0.5,,
0.2,0.2,0.2222,0.2222,0.0,0.0,0.4473,0.4473,0.5063,0.5063,,
0.0,0.0,0.1,0.1,,,0.0,0.0,0.3079,0.3079,,
0.04395,0.04395,0.0769,0.0769,0.05264,0.05264,0.2062,0.2062,0.2717,0.2717,0.2294,0.2294
0.11957,0.11957,0.0714,0.0714,0.05,0.05,0.3584,0.3584,0.2622,0.2622,0.2236,0.2236
0.2717,0.2717,0.1428,0.1428,0.2,0.2,0.5156,0.5156,0.3564,0.3564,0.4104,0.4104
0.0,0.0,0.2,0.2,,,0.0,0.0,0.414,0.414,,
,,,,,,,,,,,
0.0,0.0,0.0476,0.0476,,,0.0,0.0,0.2183,0.2183,,
0.4,0.4,0.769,0.769,0.0,0.0,0.548,0.548,0.951,0.951,,
1.0,1.0,,,,,1.154,1.154,,,,
1.0,1.0,,,,,1.0,1.0,,,,
0.4,0.4,0.5186,0.5186,0.0,0.0,0.548,0.548,0.893,0.893,,
0.2417,0.2417,0.4443,0.4443,0.4736,0.4736,0.5234,0.5234,0.751,0.751,0.8413,0.8413
0.1648,0.1648,0.3333,0.3333,0.2632,0.2632,0.4019,0.4019,0.5645,0.5645,0.562,0.562
0.1642,0.1642,,,,,0.447,0.447,,,,
0.4,0.4,1.286,1.286,0.0,0.0,0.548,0.548,1.182,1.182,,
0.75,0.75,0.2174,0.2174,,,0.9575,0.9575,0.4216,0.4216,,
0.2,0.2,0.5,0.5,1.0,1.0,0.4473,0.4473,0.694,0.694,,
1.0,1.0,0.2727,0.2727,,,0.8164,0.8164,0.7026,0.7026,,
0.25,0.25,0.696,0.696,,,0.5,0.5,0.974,0.974,,
0.0,0.0,0.4348,0.4348,,,0.0,0.0,0.8955,0.8955,,
0.4,0.4,0.2307,0.2307,0.0,0.0,0.548,0.548,0.4297,0.4297,,
0.2637,0.2637,0.2307,0.2307,0.2632,0.2632,0.574,0.574,0.587,0.587,0.6533,0.6533
0.3147,0.3147,0.2778,0.2778,0.2942,0.2942,0.7773,0.7773,0.5747,0.5747,0.588,0.588
0.3035,0.3035,0.5,0.5,0.5293,0.5293,0.5093,0.5093,0.618,0.618,0.624,0.624
0.0,0.0,0.1305,0.1305,,,0.0,0.0,0.3442,0.3442,,
0.0,0.0,0.0952,0.0952,,,0.0,0.0,0.3008,0.3008,,
0.4,0.4,0.1666,0.1666,1.0,1.0,0.548,0.548,0.3806,0.3806,,
0.0,0.0,0.5356,0.5356,0.0,0.0,0.0,0.0,0.838,0.838,,
0.8,0.8,1.0,1.0,2.0,2.0,0.8364,0.8364,1.633,1.633,,
1.2,1.2,1.087,1.087,1.0,1.0,1.644,1.644,2.645,2.645,,
0.0,0.0,0.1482,0.1482,0.0,0.0,0.0,0.0,0.362,0.362,,
1.0,1.0,0.75,0.75,2.0,2.0,1.414,1.414,1.378,1.378,,
2.5,2.5,0.5264,0.5264,,,4.36,4.36,0.612,0.612,,
0.2,0.2,0.36,0.36,0.0,0.0,0.4473,0.4473,0.569,0.569,,
0.4,0.4,0.4443,0.4443,0.0,0.0,0.8945,0.8945,0.751,0.751,,
0.4,0.4,0.1482,0.1482,1.0,1.0,0.548,0.548,0.362,0.362,,
0.0,0.0,,,,,0.0,0.0,,,,
2.2,2.2,1.481,1.481,7.0,7.0,2.95,2.95,1.784,1.784,,
2.6,2.6,1.571,1.571,5.0,5.0,1.517,1.517,1.597,1.597,,
1.8,1.8,1.107,1.107,3.0,3.0,2.168,2.168,1.101,1.101,,
0.6,0.6,0.5,0.5,1.0,1.0,0.548,0.548,0.745,0.745,,
2.0,2.0,1.223,1.223,3.0,3.0,1.581,1.581,1.477,1.477,,
1.667,1.667,0.9414,0.9414,,,2.887,2.887,1.298,1.298,,
0.4,0.4,1.37,1.37,0.0,0.0,0.548,0.548,1.572,1.572,,
2.8,2.8,2.072,2.072,5.0,5.0,2.049,2.049,1.608,1.608,,
4.4,4.4,4.035,4.035,6.0,6.0,1.949,1.949,2.56,2.56,,
3.4,3.4,1.821,1.821,4.0,4.0,2.967,2.967,2.074,2.074,,
0.6,0.6,0.5356,0.5356,2.0,2.0,0.8945,0.8945,0.838,0.838,,
0.4,0.4,0.9287,0.9287,1.0,1.0,0.548,0.548,1.961,1.961,,
3.4,3.4,1.536,1.536,5.0,5.0,2.701,2.701,1.71,1.71,,
0.4,0.4,0.3333,0.3333,0.0,0.0,0.548,0.548,0.62,0.62,,
,,,,,,,,,,,
0.0,0.0,0.2307,0.2307,0.0,0.0,0.0,0.0,1.177,1.177,,
0.0,0.0,0.4814,0.4814,0.0,0.0,0.0,0.0,0.849,0.849,,
0.6,0.6,0.643,0.643,1.0,1.0,0.548,0.548,0.7803,0.7803,,
2.4,2.4,1.679,1.679,2.0,2.0,2.074,2.074,1.307,1.307,,
1.2,1.2,0.893,0.893,0.0,0.0,1.304,1.304,1.134,1.134,,
2.0,2.0,0.8213,0.8213,4.0,4.0,1.225,1.225,1.249,1.249,,
0.8,0.8,0.6665,0.6665,2.0,2.0,0.8364,0.8364,0.7847,0.7847,,
0.6,0.6,0.815,0.815,0.0,0.0,0.8945,0.8945,1.57,1.57,,
0.8,0.8,0.857,0.857,1.0,1.0,0.8364,0.8364,0.9707,0.9707,,
0.5,0.5,0.5,0.5,,,1.0,1.0,0.756,0.756,,
0.0,0.0,0.7144,0.7144,0.0,0.0,0.0,0.0,0.8545,0.8545,,
0.6,0.6,0.6,0.6,1.0,1.0,0.548,0.548,0.866,0.866,,
0.4,0.4,0.3572,0.3572,0.0,0.0,0.548,0.548,0.6216,0.6216,,
0.0,0.0,0.1904,0.1904,,,0.0,0.0,0.5117,0.5117,,
0.0,0.0,0.5,0.5,,,0.0,0.0,0.7305,0.7305,,
0.25,0.25,0.1578,0.1578,,,0.5,0.5,0.5015,0.5015,,
0.0,0.0,0.25,0.25,,,0.0,0.0,0.5,0.5,,
0.2,0.2,0.2222,0.2222,0.0,0.0,0.4473,0.4473,0.5063,0.5063,,
0.0,0.0,0.1,0.1,,,0.0,0.0,0.3079,0.3079,,
0.0,0.0,0.0769,0.0769,0.0,0.0,0.0,0.0,0.2717,0.2717,,
0.2,0.2,0.0714,0.0714,0.0,0.0,0.4473,0.4473,0.2622,0.2622,,
0.0,0.0,0.1428,0.1428,0.0,0.0,0.0,0.0,0.3564,0.3564,,
0.0,0.0,0.2,0.2,,,0.0,0.0,0.414,0.414,,
,,,,,,,,,,,
0.0,0.0,0.0476,0.0476,,,0.0,0.0,0.2183,0.2183,,
0.0,0.0,0.769,0.769,0.0,0.0,0.0,0.0,0.951,0.951,,
1.0,1.0,,,,,1.414,1.414,,,,
0.3333,0.3333,,,,,0.577,0.577,,,,
1.2,1.2,0.5186,0.5186,0.0,0.0,0.8364,0.8364,0.893,0.893,,
0.4,0.4,0.4443,0.4443,0.0,0.0,0.548,0.548,0.751,0.751,,
0.2,0.2,0.3333,0.3333,1.0,1.0,0.4473,0.4473,0.5645,0.5645,,
0.0,0.0,,,,,0.0,0.0,,,,
0.8,0.8,1.286,1.286,0.0,0.0,0.8364,0.8364,1.182,1.182,,
0.4,0.4,0.2174,0.2174,1.0,1.0,0.548,0.548,0.4216,0.4216,,
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.694,0.694,,
0.0,0.0,0.2727,0.2727,,,0.0,0.0,0.7026,0.7026,,
2.4,2.4,0.696,0.696,4.0,4.0,1.517,1.517,0.974,0.974,,
1.0,1.0,0.4348,0.4348,1.0,1.0,1.0,1.0,0.8955,0.8955,,
0.0,0.0,0.2307,0.2307,0.0,0.0,0.0,0.0,0.4297,0.4297,,
0.6,0.6,0.2307,0.2307,0.0,0.0,0.8945,0.8945,0.587,0.587,,
0.0,0.0,0.2778,0.2778,,,0.0,0.0,0.5747,0.5747,,
0.5,0.5,0.5,0.5,,,0.577,0.577,0.618,0.618,,
0.4,0.4,0.1305,0.1305,1.0,1.0,0.548,0.548,0.3442,0.3442,,
0.25,0.25,0.0952,0.0952,,,0.5,0.5,0.3008,0.3008,,
0.0,0.0,0.1666,0.1666,0.0,0.0,0.0,0.0,0.3806,0.3806,,
1.0,1.0,0.5356,0.5356,0.0,0.0,1.0,1.0,0.838,0.838,,
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.633,1.633,,
0.4,0.4,1.087,1.087,0.0,0.0,0.8945,0.8945,2.645,2.645,,
0.2,0.2,0.1482,0.1482,0.0,0.0,0.4473,0.4473,0.362,0.362,,
0.4456,0.4456,0.75,0.75,0.45,0.45,0.8433,0.8433,1.378,1.378,0.9443,0.9443
0.4382,0.4382,0.5264,0.5264,0.5293,0.5293,0.7065,0.7065,0.612,0.612,0.624,0.624
0.4065,0.4065,0.36,0.36,0.3684,0.3684,0.73,0.73,0.569,0.569,0.4956,0.4956
0.4834,0.4834,0.4443,0.4443,0.3684,0.3684,1.047,1.047,0.751,0.751,0.684,0.684
0.3625,0.3625,0.1482,0.1482,0.1053,0.1053,0.876,0.876,0.362,0.362,0.3152,0.3152
0.2698,0.2698,,,,,0.6274,0.6274,,,,
0.0,0.0,1.481,1.481,0.0,0.0,0.0,0.0,1.784,1.784,,
2.0,2.0,1.571,1.571,2.0,2.0,2.0,2.0,1.597,1.597,,
0.8,0.8,1.107,1.107,1.0,1.0,0.8364,0.8364,1.101,1.101,,
0.2,0.2,0.5,0.5,1.0,1.0,0.4473,0.4473,0.745,0.745,,
0.923,0.923,1.223,1.223,1.053,1.053,1.231,1.231,1.477,1.477,1.471,1.471
1.148,1.148,0.9414,0.9414,0.75,0.75,1.185,1.185,1.298,1.298,1.064,1.064
1.594,1.594,1.37,1.37,1.685,1.685,1.445,1.445,1.572,1.572,1.733,1.733
1.706,1.706,2.072,2.072,1.7,1.7,1.441,1.441,1.608,1.608,1.56,1.56
3.4,3.4,4.035,4.035,4.15,4.15,2.43,2.43,2.56,2.56,2.434,2.434
1.337,1.337,1.821,1.821,1.45,1.45,1.571,1.571,2.074,2.074,2.04,2.04
1.0,1.0,0.5356,0.5356,0.0,0.0,1.414,1.414,0.838,0.838,,
2.8,2.8,0.9287,0.9287,0.0,0.0,6.26,6.26,1.961,1.961,,
3.4,3.4,1.536,1.536,8.0,8.0,3.436,3.436,1.71,1.71,,
0.2,0.2,0.3333,0.3333,1.0,1.0,0.4473,0.4473,0.62,0.62,,
0.6665,0.6665,,,,,1.154,1.154,,,,
0.1538,0.1538,0.2307,0.2307,0.0,0.0,0.5757,0.5757,1.177,1.177,0.0,0.0
0.4395,0.4395,0.4814,0.4814,0.3684,0.3684,0.846,0.846,0.849,0.849,0.4956,0.4956
0.5435,0.5435,0.643,0.643,0.7,0.7,0.8945,0.8945,0.7803,0.7803,0.8013,0.8013
1.044,1.044,1.679,1.679,1.35,1.35,1.026,1.026,1.307,1.307,1.04,1.04
0.9023,0.9023,0.893,0.893,1.05,1.05,1.06,1.06,1.134,1.134,1.234,1.234
1.0,1.0,0.8213,0.8213,0.0,0.0,1.0,1.0,1.249,1.249,,
0.6,0.6,0.6665,0.6665,0.0,0.0,0.548,0.548,0.7847,0.7847,,
1.4,1.4,0.815,0.815,6.0,6.0,2.607,2.607,1.57,1.57,,
0.4,0.4,0.857,0.857,0.0,0.0,0.548,0.548,0.9707,0.9707,,
0.4126,0.4126,0.5,0.5,0.5,0.5,0.6304,0.6304,0.756,0.756,0.756,0.756
0.4348,0.4348,0.7144,0.7144,0.65,0.65,0.684,0.684,0.8545,0.8545,0.745,0.745
0.4504,0.4504,0.6,0.6,0.4736,0.4736,0.764,0.764,0.866,0.866,0.697,0.697
0.3586,0.3586,0.3572,0.3572,0.25,0.25,0.639,0.639,0.6216,0.6216,0.5503,0.5503
0.0787,0.0787,0.1904,0.1904,0.05884,0.05884,0.2708,0.2708,0.5117,0.5117,0.2426,0.2426
0.216,0.216,0.5,0.5,0.5,0.5,0.466,0.466,0.7305,0.7305,0.7305,0.7305
0.0,0.0,0.1578,0.1578,,,0.0,0.0,0.5015,0.5015,,
0.0,0.0,0.25,0.25,,,0.0,0.0,0.5,0.5,,
0.2,0.2,0.2222,0.2222,0.0,0.0,0.4473,0.4473,0.5063,0.5063,,
0.0,0.0,0.1,0.1,,,0.0,0.0,0.3079,0.3079,,
0.04395,0.04395,0.0769,0.0769,0.05264,0.05264,0.2062,0.2062,0.2717,0.2717,0.2294,0.2294
0.11957,0.11957,0.0714,0.0714,0.05,0.05,0.3584,0.3584,0.2622,0.2622,0.2236,0.2236
0.2717,0.2717,0.1428,0.1428,0.2,0.2,0.5156,0.5156,0.3564,0.3564,0.4104,0.4104
0.046,0.046,0.2,0.2,0.2,0.2,0.2107,0.2107,0.414,0.414,0.414,0.414
1.0,1.0,,,,,,,,,,
0.03372,0.03372,0.0476,0.0476,0.0,0.0,0.1815,0.1815,0.2183,0.2183,0.0,0.0
0.0,0.0,0.769,0.769,0.0,0.0,0.0,0.0,0.951,0.951,,
0.25,0.25,,,,,0.5,0.5,,,,
0.6665,0.6665,,,,,0.577,0.577,,,,
0.2,0.2,0.5186,0.5186,0.0,0.0,0.4473,0.4473,0.893,0.893,,
0.2417,0.2417,0.4443,0.4443,0.4736,0.4736,0.5234,0.5234,0.751,0.751,0.8413,0.8413
0.1648,0.1648,0.3333,0.3333,0.2632,0.2632,0.4019,0.4019,0.5645,0.5645,0.562,0.562
0.1642,0.1642,,,,,0.447,0.447,,,,
1.131,1.131,1.286,1.286,1.4,1.4,1.019,1.019,1.182,1.182,1.143,1.143
0.3777,0.3777,0.2174,0.2174,0.1666,0.1666,0.68,0.68,0.4216,0.4216,0.3835,0.3835
0.337,0.337,0.5,0.5,0.6,0.6,0.6675,0.6675,0.694,0.694,0.754,0.754
0.2,0.2,0.2727,0.2727,1.0,1.0,0.4473,0.4473,0.7026,0.7026,,
0.6,0.6,0.696,0.696,0.0,0.0,0.8945,0.8945,0.974,0.974,,
0.2,0.2,0.4348,0.4348,0.0,0.0,0.4473,0.4473,0.8955,0.8955,,
0.0,0.0,0.2307,0.2307,0.0,0.0,0.0,0.0,0.4297,0.4297,,
0.2637,0.2637,0.2307,0.2307,0.2632,0.2632,0.574,0.574,0.587,0.587,0.6533,0.6533
0.3147,0.3147,0.2778,0.2778,0.2942,0.2942,0.7773,0.7773,0.5747,0.5747,0.588,0.588
0.3035,0.3035,0.5,0.5,0.5293,0.5293,0.5093,0.5093,0.618,0.618,0.624,0.624
0.08887,0.08887,0.1305,0.1305,0.1111,0.1111,0.2861,0.2861,0.3442,0.3442,0.3235,0.3235
0.1349,0.1349,0.0952,0.0952,0.05884,0.05884,0.375,0.375,0.3008,0.3008,0.2426,0.2426
0.1222,0.1222,0.1666,0.1666,0.1666,0.1666,0.3293,0.3293,0.3806,0.3806,0.3835,0.3835
0.7417,0.7417,0.5356,0.5356,0.524,0.524,0.8955,0.8955,0.838,0.838,0.7495,0.7495
1.0,1.0,1.0,1.0,0.7617,0.7617,1.883,1.883,1.633,1.633,1.446,1.446
1.376,1.376,1.087,1.087,1.143,1.143,2.633,2.633,2.645,2.645,2.762,2.762
0.2366,0.2366,0.1482,0.1482,0.1428,0.1428,0.4978,0.4978,0.362,0.362,0.3586,0.3586
0.4,0.4,0.75,0.75,1.0,1.0,0.548,0.548,1.378,1.378,,
0.75,0.75,0.5264,0.5264,,,0.9575,0.9575,0.612,0.612,,
1.0,1.0,0.36,0.36,0.0,0.0,1.225,1.225,0.569,0.569,,
0.8,0.8,0.4443,0.4443,2.0,2.0,0.8364,0.8364,0.751,0.751,,
0.4,0.4,0.1482,0.1482,0.0,0.0,0.8945,0.8945,0.362,0.362,,
0.3333,0.3333,,,,,0.577,0.577,,,,
1.129,1.129,1.481,1.481,1.429,1.429,1.182,1.182,1.784,1.784,1.502,1.502
1.473,1.473,1.571,1.571,1.619,1.619,1.508,1.508,1.597,1.597,1.596,1.596
0.9785,0.9785,1.107,1.107,1.0,1.0,1.197,1.197,1.101,1.101,1.096,1.096
0.7095,0.7095,0.5,0.5,0.524,0.524,0.867,0.867,0.745,0.745,0.8135,0.8135
1.4,1.4,1.223,1.223,3.0,3.0,1.141,1.141,1.477,1.477,,
0.3333,0.3333,0.9414,0.9414,,,0.577,0.577,1.298,1.298,,
2.0,2.0,1.37,1.37,0.0,0.0,1.871,1.871,1.572,1.572,,
1.8,1.8,2.072,2.072,3.0,3.0,2.168,2.168,1.608,1.608,,
4.0,4.0,4.035,4.035,0.0,0.0,3.535,3.535,2.56,2.56,,
1.4,1.4,1.821,1.821,4.0,4.0,1.673,1.673,2.074,2.074,,
0.4624,0.4624,0.5356,0.5356,0.476,0.476,0.716,0.716,0.838,0.838,0.8135,0.8135
0.753,0.753,0.9287,0.9287,1.048,1.048,1.551,1.551,1.961,1.961,2.225,2.225
1.796,1.796,1.536,1.536,1.19,1.19,1.803,1.803,1.71,1.71,0.981,0.981
0.3118,0.3118,0.3333,0.3333,0.3333,0.3333,0.625,0.625,0.62,0.62,0.658,0.658
,,,,,,,,,,,
0.6,0.6,0.2307,0.2307,0.0,0.0,0.8945,0.8945,1.177,1.177,,
1.4,1.4,0.4814,0.4814,4.0,4.0,1.673,1.673,0.849,0.849,,
0.4,0.4,0.643,0.643,2.0,2.0,0.8945,0.8945,0.7803,0.7803,,
2.6,2.6,1.679,1.679,5.0,5.0,1.816,1.816,1.307,1.307,,
0.0,0.0,0.893,0.893,0.0,0.0,0.0,0.0,1.134,1.134,,
0.968,0.968,0.8213,0.8213,0.7144,0.7144,1.211,1.211,1.249,1.249,1.189,1.189
0.8174,0.8174,0.6665,0.6665,0.7144,0.7144,0.92,0.92,0.7847,0.7847,0.7837,0.7837
0.9355,0.9355,0.815,0.815,0.476,0.476,1.249,1.249,1.57,1.57,0.873,0.873
0.957,0.957,0.857,0.857,0.857,0.857,1.031,1.031,0.9707,0.9707,1.0625,1.0625
0.25,0.25,0.5,0.5,,,0.5,0.5,0.756,0.756,,
0.4,0.4,0.7144,0.7144,1.0,1.0,0.548,0.548,0.8545,0.8545,,
0.8,0.8,0.6,0.6,0.0,0.0,0.8364,0.8364,0.866,0.866,,
1.0,1.0,0.3572,0.3572,1.0,1.0,1.732,1.732,0.6216,0.6216,,
0.2,0.2,0.1904,0.1904,1.0,1.0,0.4473,0.4473,0.5117,0.5117,,
0.0,0.0,0.5,0.5,,,0.0,0.0,0.7305,0.7305,,
0.1428,0.1428,0.1578,0.1578,0.1578,0.1578,0.4102,0.4102,0.5015,0.5015,0.5015,0.5015
0.0921,0.0921,0.25,0.25,0.25,0.25,0.291,0.291,0.5,0.5,0.5,0.5
0.0968,0.0968,0.2222,0.2222,0.238,0.238,0.3318,0.3318,0.5063,0.5063,0.539,0.539
0.06525,0.06525,0.1,0.1,0.1,0.1,0.2483,0.2483,0.3079,0.3079,0.3079,0.3079
0.0,0.0,0.0769,0.0769,0.0,0.0,0.0,0.0,0.2717,0.2717,,
0.6,0.6,0.0714,0.0714,1.0,1.0,0.548,0.548,0.2622,0.2622,,
0.2,0.2,0.1428,0.1428,0.0,0.0,0.4473,0.4473,0.3564,0.3564,,
0.25,0.25,0.2,0.2,,,0.5,0.5,0.414,0.414,,
,,,,,,,,,,,
0.4,0.4,0.0476,0.0476,1.0,1.0,0.548,0.548,0.2183,0.2183,,
0.602,0.602,0.769,0.769,0.857,0.857,0.8096,0.8096,0.951,0.951,1.015,1.015
0.903,0.903,,,,,0.937,0.937,,,,
0.5625,0.5625,,,,,0.852,0.852,,,,
0.4946,0.4946,0.5186,0.5186,0.5713,0.5713,0.7314,0.7314,0.893,0.893,0.9785,0.9785
0.4,0.4,0.4443,0.4443,1.0,1.0,0.548,0.548,0.751,0.751,,
0.2,0.2,0.3333,0.3333,0.0,0.0,0.4473,0.4473,0.5645,0.5645,,
0.0,0.0,,,,,0.0,0.0,,,,
1.4,1.4,1.286,1.286,3.0,3.0,1.141,1.141,1.182,1.182,,
0.6,0.6,0.2174,0.2174,0.0,0.0,1.342,1.342,0.4216,0.4216,,
0.4,0.4,0.5,0.5,0.0,0.0,0.548,0.548,0.694,0.694,,
0.301,0.301,0.2727,0.2727,0.238,0.238,0.586,0.586,0.7026,0.7026,0.7,0.7
0.7417,0.7417,0.696,0.696,0.5713,0.5713,0.999,0.999,0.974,0.974,0.6763,0.6763
0.3225,0.3225,0.4348,0.4348,0.4285,0.4285,0.7095,0.7095,0.8955,0.8955,0.926,0.926
0.2258,0.2258,0.2307,0.2307,0.1904,0.1904,0.4456,0.4456,0.4297,0.4297,0.4023,0.4023
0.4,0.4,0.2307,0.2307,0.0,0.0,0.548,0.548,0.587,0.587,,
0.5,0.5,0.2778,0.2778,,,0.577,0.577,0.5747,0.5747,,
0.0,0.0,0.5,0.5,,,0.0,0.0,0.618,0.618,,
0.2,0.2,0.1305,0.1305,0.0,0.0,0.4473,0.4473,0.3442,0.3442,,
0.2,0.2,0.0952,0.0952,1.0,1.0,0.4473,0.4473,0.3008,0.3008,,
0.2,0.2,0.1666,0.1666,0.0,0.0,0.4473,0.4473,0.3806,0.3806,,
0.7417,0.7417,0.5356,0.5356,0.524,0.524,0.8955,0.8955,0.838,0.838,0.7495,0.7495
1.0,1.0,1.0,1.0,0.7617,0.7617,1.883,1.883,1.633,1.633,1.446,1.446
1.376,1.376,1.087,1.087,1.143,1.143,2.633,2.633,2.645,2.645,2.762,2.762
0.2366,0.2366,0.1482,0.1482,0.1428,0.1428,0.4978,0.4978,0.362,0.362,0.3586,0.3586
1.4,1.4,0.75,0.75,6.0,6.0,2.607,2.607,1.378,1.378,,
0.25,0.25,0.5264,0.5264,,,0.5,0.5,0.612,0.612,,
0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.569,0.569,,
0.2,0.2,0.4443,0.4443,1.0,1.0,0.4473,0.4473,0.751,0.751,,
0.4,0.4,0.1482,0.1482,0.0,0.0,0.548,0.548,0.362,0.362,,
0.0,0.0,,,,,0.0,0.0,,,,
1.129,1.129,1.481,1.481,1.429,1.429,1.182,1.182,1.784,1.784,1.502,1.502
1.473,1.473,1.571,1.571,1.619,1.619,1.508,1.508,1.597,1.597,1.596,1.596
0.9785,0.9785,1.107,1.107,1.0,1.0,1.197,1.197,1.101,1.101,1.096,1.096
0.7095,0.7095,0.5,0.5,0.524,0.524,0.867,0.867,0.745,0.745,0.8135,0.8135
2.0,2.0,1.223,1.223,1.0,1.0,1.414,1.414,1.477,1.477,,
1.667,1.667,0.9414,0.9414,,,1.527,1.527,1.298,1.298,,
1.2,1.2,1.37,1.37,0.0,0.0,1.644,1.644,1.572,1.572,,
2.0,2.0,2.072,2.072,2.0,2.0,2.121,2.121,1.608,1.608,,
4.8,4.8,4.035,4.035,1.0,1.0,2.863,2.863,2.56,2.56,,
3.0,3.0,1.821,1.821,1.0,1.0,1.225,1.225,2.074,2.074,,
0.4624,0.4624,0.5356,0.5356,0.476,0.476,0.716,0.716,0.838,0.838,0.8135,0.8135
0.753,0.753,0.9287,0.9287,1.048,1.048,1.551,1.551,1.961,1.961,2.225,2.225
1.796,1.796,1.536,1.536,1.19,1.19,1.803,1.803,1.71,1.71,0.981,0.981
0.3118,0.3118,0.3333,0.3333,0.3333,0.3333,0.625,0.625,0.62,0.62,0.658,0.658
,,,,,,,,,,,
0.0,0.0,0.2307,0.2307,0.0,0.0,0.0,0.0,1.177,1.177,,
1.2,1.2,0.4814,0.4814,0.0,0.0,1.644,1.644,0.849,0.849,,
0.4,0.4,0.643,0.643,1.0,1.0,0.548,0.548,0.7803,0.7803,,
3.8,3.8,1.679,1.679,2.0,2.0,5.76,5.76,1.307,1.307,,
2.8,2.8,0.893,0.893,1.0,1.0,2.49,2.49,1.134,1.134,,
0.968,0.968,0.8213,0.8213,0.7144,0.7144,1.211,1.211,1.249,1.249,1.189,1.189
0.8174,0.8174,0.6665,0.6665,0.7144,0.7144,0.92,0.92,0.7847,0.7847,0.7837,0.7837
0.9355,0.9355,0.815,0.815,0.476,0.476,1.249,1.249,1.57,1.57,0.873,0.873
0.957,0.957,0.857,0.857,0.857,0.857,1.031,1.031,0.9707,0.9707,1.0625,1.0625
0.25,0.25,0.5,0.5,,,0.5,0.5,0.756,0.756,,
0.2,0.2,0.7144,0.7144,1.0,1.0,0.4473,0.4473,0.8545,0.8545,,
1.2,1.2,0.6,0.6,2.0,2.0,0.8364,0.8364,0.866,0.866,,
0.0,0.0,0.3572,0.3572,0.0,0.0,0.0,0.0,0.6216,0.6216,,
0.0,0.0,0.1904,0.1904,0.0,0.0,0.0,0.0,0.5117,0.5117,,
0.25,0.25,0.5,0.5,,,0.5,0.5,0.7305,0.7305,,
0.1428,0.1428,0.1578,0.1578,0.1578,0.1578,0.4102,0.4102,0.5015,0.5015,0.5015,0.5015
0.0921,0.0921,0.25,0.25,0.25,0.25,0.291,0.291,0.5,0.5,0.5,0.5
0.0968,0.0968,0.2222,0.2222,0.238,0.238,0.3318,0.3318,0.5063,0.5063,0.539,0.539
0.06525,0.06525,0.1,0.1,0.1,0.1,0.2483,0.2483,0.3079,0.3079,0.3079,0.3079
0.0,0.0,0.0769,0.0769,0.0,0.0,0.0,0.0,0.2717,0.2717,,
0.0,0.0,0.0714,0.0714,0.0,0.0,0.0,0.0,0.2622,0.2622,,
0.2,0.2,0.1428,0.1428,0.0,0.0,0.4473,0.4473,0.3564,0.3564,,
0.0,0.0,0.2,0.2,,,0.0,0.0,0.414,0.414,,
,,,,,,,,,,,
0.0,0.0,0.0476,0.0476,0.0,0.0,0.0,0.0,0.2183,0.2183,,
0.602,0.602,0.769,0.769,0.857,0.857,0.8096,0.8096,0.951,0.951,1.015,1.015
0.903,0.903,,,,,0.937,0.937,,,,
0.5625,0.5625,,,,,0.852,0.852,,,,
0.4946,0.4946,0.5186,0.5186,0.5713,0.5713,0.7314,0.7314,0.893,0.893,0.9785,0.9785
0.2,0.2,0.4443,0.4443,0.0,0.0,0.4473,0.4473,0.751,0.751,,
0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.5645,0.5645,,
0.0,0.0,,,,,0.0,0.0,,,,
0.4,0.4,1.286,1.286,0.0,0.0,0.548,0.548,1.182,1.182,,
0.0,0.0,0.2174,0.2174,0.0,0.0,0.0,0.0,0.4216,0.4216,,
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.694,0.694,,
0.301,0.301,0.2727,0.2727,0.238,0.238,0.586,0.586,0.7026,0.7026,0.7,0.7
