mean_4_dow_0,mean_4_dow_1,mean_4_dow_2,mean_4_dow_3,mean_4_dow_4,mean_4_dow_5,mean_4_dow_6,mean_20_dow_0,mean_20_dow_1,mean_20_dow_2,mean_20_dow_3,mean_20_dow_4,mean_20_dow_5,mean_20_dow_6,days_since_sale
1.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
,0.0,3.0,0.0,1.0,0.0,1.0,,0.0,3.0,0.0,1.0,0.0,1.0,1.0
,,,,,,,,,,,,,,6.0
,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,3.0
4.0,1.0,5.0,3.0,0.0,5.0,3.0,4.0,1.0,5.0,3.0,0.0,5.0,3.0,0.0
3.0,9.0,6.0,9.0,0.0,6.0,2.0,3.0,9.0,6.0,9.0,0.0,6.0,2.0,0.0
5.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
2.0,8.0,5.0,1.0,1.0,1.0,0.0,2.0,8.0,5.0,1.0,1.0,1.0,0.0,0.0
,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,,,,,,,,,,,6.0
,0.0,0.0,0.0,0.0,6.0,,,0.0,0.0,0.0,0.0,6.0,,4.0
,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
2.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0
,0.0,2.0,0.0,0.0,0.0,1.0,,0.0,2.0,0.0,0.0,0.0,1.0,1.0
,6.0,0.0,0.0,1.0,0.0,5.0,,6.0,0.0,0.0,1.0,0.0,5.0,0.0
1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
,,,,,,,,,,,,,,6.0
1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0
,0.0,1.0,1.0,3.0,,,,0.0,1.0,1.0,3.0,,,1.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,6.0
,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.0
,,,,,,,,,,,,,,6.0
,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,6.0
,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,,3.0
,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,6.0
,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0
,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0
,0.0,1.0,1.0,,,,,0.0,1.0,1.0,,,,1.0
,,,,,,,,,,,,,,6.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
,0.0,1.0,,,,,,0.0,1.0,,,,,1.0
2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
,1.0,,,,,,,1.0,,,,,,0.0
,0.0,4.0,,,,,,0.0,4.0,,,,,1.0
,0.0,1.0,,,,,,0.0,1.0,,,,,1.0
,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,,3.0
,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,,4.0
,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,6.0
,1.0,1.0,,,,,,1.0,1.0,,,,,0.0
,,,,,,,,,,,,,,6.0
,0.0,0.0,1.0,,,,,0.0,0.0,1.0,,,,2.0
0.0,0.5,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,3.0
6.0,0.5,2.0,2.0,1.0,0.0,0.0,6.0,0.5,2.0,2.0,1.0,0.0,0.0,1.0
,3.0,0.0,1.0,,,,,3.0,0.0,1.0,,,,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0
,,,,,,,,,,,,,,7.0
,0.0,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,2.0,,4.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
,,,,,,,,,,,,,,7.0
1.0,1.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0
1.0,1.5,2.0,5.0,0.0,0.0,1.0,1.0,1.5,2.0,5.0,0.0,0.0,1.0,0.0
2.0,2.5,1.0,3.0,0.0,0.0,2.0,2.0,2.5,1.0,3.0,0.0,0.0,2.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0
,,,,,,,,,,,,,,7.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
3.0,3.5,1.0,5.0,3.0,0.0,5.0,3.0,3.5,1.0,5.0,3.0,0.0,5.0,0.0
2.0,1.5,9.0,6.0,9.0,0.0,6.0,2.0,1.5,9.0,6.0,9.0,0.0,6.0,1.0
1.0,4.5,4.0,4.0,1.0,1.0,1.0,1.0,4.5,4.0,4.0,1.0,1.0,1.0,0.0
0.0,1.5,0.0,2.0,0.0,0.0,2.0,0.0,1.5,0.0,2.0,0.0,0.0,2.0,0.0
0.0,0.5,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,0.0,0.0,2.0
0.0,1.5,8.0,5.0,1.0,1.0,1.0,0.0,1.5,8.0,5.0,1.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,7.0
,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,6.0,5.0
1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0
3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,0.0
1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,6.0
0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0
1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
5.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
,,,,,,,,,,,,,,7.0
0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0
,0.0,0.0,1.0,1.0,3.0,,,0.0,0.0,1.0,1.0,3.0,,2.0
0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.0
,1.0,,,,,,,1.0,,,,,,0.0
,,,,,,,,,,,,,,7.0
,,,,,,,,,,,,,,7.0
,,,,,,,,,,,,,,7.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
,,,,,,,,,,,,,,7.0
,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0
,,,,,,,,,,,,,,7.0
,,,,,,,,,,,,,,7.0
,1.0,,,,,,,1.0,,,,,,0.0
,3.0,0.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,,,,,,,7.0
,,,,,,,,,,,,,,7.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
,0.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,1.0,,,2.0
,,,,,,,,,,,,,,7.0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
,0.0,0.0,1.0,,,,,0.0,0.0,1.0,,,,2.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
,0.0,1.0,,,,,,0.0,1.0,,,,,1.0
,0.0,0.0,4.0,,,,,0.0,0.0,4.0,,,,2.0
,1.0,0.0,1.0,,,,,1.0,0.0,1.0,,,,0.0
,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0
,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.0
,,,,,,,,,,,,,,7.0
,,,,,,,,,,,,,,7.0
,0.0,1.0,1.0,,,,,0.0,1.0,1.0,,,,1.0
,1.0,,,,,,,1.0,,,,,,0.0
,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,,,3.0
0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,4.0
0.0,3.0,0.5,2.0,2.0,1.0,0.0,0.0,3.0,0.5,2.0,2.0,1.0,0.0,2.0
,0.0,3.0,0.0,1.0,,,,0.0,3.0,0.0,1.0,,,1.0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0
2.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0
,,,,,,,,,,,,,,8.0
,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,2.0,5.0
0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,3.0
,,,,,,,,,,,,,,8.0
0.0,0.5,1.0,0.0,7.0,2.0,0.0,0.0,0.5,1.0,0.0,7.0,2.0,0.0,1.0
1.0,1.0,1.5,2.0,5.0,0.0,0.0,1.0,1.0,1.5,2.0,5.0,0.0,0.0,0.0
2.0,1.5,2.5,1.0,3.0,0.0,0.0,2.0,1.5,2.5,1.0,3.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0
,,,,,,,,,,,,,,8.0
1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,5.0
5.0,2.5,3.5,1.0,5.0,3.0,0.0,5.0,2.5,3.5,1.0,5.0,3.0,0.0,0.0
6.0,1.5,1.5,9.0,6.0,9.0,0.0,6.0,1.5,1.5,9.0,6.0,9.0,0.0,0.0
1.0,1.0,4.5,4.0,4.0,1.0,1.0,1.0,1.0,4.5,4.0,4.0,1.0,1.0,0.0
2.0,0.0,1.5,0.0,2.0,0.0,0.0,2.0,0.0,1.5,0.0,2.0,0.0,0.0,1.0
0.0,5.0,0.5,0.0,1.0,2.0,0.0,0.0,5.0,0.5,0.0,1.0,2.0,0.0,0.0
1.0,0.0,1.5,8.0,5.0,1.0,1.0,1.0,0.0,1.5,8.0,5.0,1.0,1.0,1.0
0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,2.0
,,,,,,,,,,,,,,8.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.5,4.0,1.0,0.0,1.0,1.0,0.0,0.5,4.0,1.0,0.0,1.0,1.0,1.0
0.0,0.5,1.5,1.0,1.0,0.0,0.0,0.0,0.5,1.5,1.0,1.0,0.0,0.0,0.0
4.0,2.5,3.0,2.0,2.0,1.0,1.0,4.0,2.5,3.0,2.0,2.0,1.0,1.0,0.0
0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
1.0,2.5,1.0,0.0,4.0,1.0,0.0,1.0,2.5,1.0,0.0,4.0,1.0,0.0,0.0
0.0,0.5,1.0,0.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,0.0,0.0,1.0
0.0,2.5,0.0,6.0,0.0,0.0,1.0,0.0,2.5,0.0,6.0,0.0,0.0,1.0,2.0
1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
,,,,,,,,,,,,,,8.0
2.0,0.5,1.0,1.0,0.0,1.0,3.0,2.0,0.5,1.0,1.0,0.0,1.0,3.0,0.0
,2.0,0.0,0.0,1.0,1.0,3.0,,2.0,0.0,0.0,1.0,1.0,3.0,0.0
1.0,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,0.0,1.0,0.0,1.0
,0.0,1.0,,,,,,0.0,1.0,,,,,1.0
,,,,,,,,,,,,,,8.0
,,,,,,,,,,,,,,8.0
,,,,,,,,,,,,,,8.0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0
,1.0,,,,,,,1.0,,,,,,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.0
,,,,,,,,,,,,,,8.0
,,,,,,,,,,,,,,8.0
,0.0,1.0,,,,,,0.0,1.0,,,,,1.0
1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
,,,,,,,,,,,,,,8.0
,,,,,,,,,,,,,,8.0
1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,6.0
1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0
,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,,3.0
,,,,,,,,,,,,,,8.0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,,,3.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
,0.0,0.0,1.0,,,,,0.0,0.0,1.0,,,,2.0
,0.0,0.0,0.0,4.0,,,,0.0,0.0,0.0,4.0,,,3.0
,0.0,1.0,0.0,1.0,,,,0.0,1.0,0.0,1.0,,,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
,,,,,,,,,,,,,,8.0
,,,,,,,,,,,,,,8.0
,0.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,1.0,,,2.0
,0.0,1.0,,,,,,0.0,1.0,,,,,1.0
,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,,4.0
0.0,1.0,0.0,0.5,0.0,0.0,3.0,0.0,1.0,0.0,0.5,0.0,0.0,3.0,0.0
0.0,0.0,3.0,0.5,2.0,2.0,1.0,0.0,0.0,3.0,0.5,2.0,2.0,1.0,3.0
,0.0,0.0,3.0,0.0,1.0,,,0.0,0.0,3.0,0.0,1.0,,2.0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.0
1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0
,1.0,,,,,,,1.0,,,,,,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,4.0
,,,,,,,,,,,,,,9.0
0.0,0.5,0.5,1.0,0.0,7.0,2.0,0.0,0.5,0.5,1.0,0.0,7.0,2.0,0.0
0.0,1.0,1.0,1.5,2.0,5.0,0.0,0.0,1.0,1.0,1.5,2.0,5.0,0.0,0.0
0.0,1.0,1.5,2.5,1.0,3.0,0.0,0.0,1.0,1.5,2.5,1.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0
,,,,,,,,,,,,,,9.0
1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,6.0
0.0,4.5,2.5,3.5,1.0,5.0,3.0,0.0,4.5,2.5,3.5,1.0,5.0,3.0,0.0
0.0,5.0,1.5,1.5,9.0,6.0,9.0,0.0,5.0,1.5,1.5,9.0,6.0,9.0,0.0
1.0,0.5,1.0,4.5,4.0,4.0,1.0,1.0,0.5,1.0,4.5,4.0,4.0,1.0,1.0
0.0,1.0,0.0,1.5,0.0,2.0,0.0,0.0,1.0,0.0,1.5,0.0,2.0,0.0,2.0
0.0,0.0,5.0,0.5,0.0,1.0,2.0,0.0,0.0,5.0,0.5,0.0,1.0,2.0,1.0
1.0,1.5,0.0,1.5,8.0,5.0,1.0,1.0,1.5,0.0,1.5,8.0,5.0,1.0,0.0
0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,3.0
,,,,,,,,,,,,,,9.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0
1.0,0.0,0.5,4.0,1.0,0.0,1.0,1.0,0.0,0.5,4.0,1.0,0.0,1.0,2.0
0.0,1.0,0.5,1.5,1.0,1.0,0.0,0.0,1.0,0.5,1.5,1.0,1.0,0.0,0.0
1.0,3.0,2.5,3.0,2.0,2.0,1.0,1.0,3.0,2.5,3.0,2.0,2.0,1.0,0.0
0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
0.0,0.5,2.5,1.0,0.0,4.0,1.0,0.0,0.5,2.5,1.0,0.0,4.0,1.0,1.0
0.0,0.5,0.5,1.0,0.0,2.0,0.0,0.0,0.5,0.5,1.0,0.0,2.0,0.0,0.0
1.0,1.0,2.5,0.0,6.0,0.0,0.0,1.0,1.0,2.5,0.0,6.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
,,,,,,,,,,,,,,9.0
3.0,1.0,0.5,1.0,1.0,0.0,1.0,3.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0
3.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0
0.0,0.5,0.0,1.5,0.0,0.0,1.0,0.0,0.5,0.0,1.5,0.0,0.0,1.0,2.0
,0.0,0.0,1.0,,,,,0.0,0.0,1.0,,,,2.0
,,,,,,,,,,,,,,9.0
,2.0,,,,,,,2.0,,,,,,0.0
,,,,,,,,,,,,,,9.0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.0
,0.0,1.0,,,,,,0.0,1.0,,,,,1.0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,9.0
,,,,,,,,,,,,,,9.0
,,,,,,,,,,,,,,9.0
,0.0,0.0,1.0,,,,,0.0,0.0,1.0,,,,2.0
1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,9.0
,,,,,,,,,,,,,,9.0
0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,2.0
,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,,,,,,,9.0
0.0,0.5,0.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,0.0,0.0,2.0
,1.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,1.0,,0.0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,,,3.0
,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,0.0,0.0,4.0,,4.0
,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,1.0,0.0,1.0,,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0
,,,,,,,,,,,,,,9.0
,,,,,,,,,,,,,,9.0
,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,,3.0
,0.0,0.0,1.0,,,,,0.0,0.0,1.0,,,,2.0
,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.0
3.0,0.0,1.0,0.0,0.5,0.0,0.0,3.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0
1.0,0.0,0.0,3.0,0.5,2.0,2.0,1.0,0.0,0.0,3.0,0.5,2.0,2.0,4.0
,4.0,0.0,0.0,3.0,0.0,1.0,,4.0,0.0,0.0,3.0,0.0,1.0,0.0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,9.0
0.0,0.5,1.0,3.0,1.0,1.0,2.0,0.0,0.5,1.0,3.0,1.0,1.0,2.0,2.0
,1.0,1.0,,,,,,1.0,1.0,,,,,0.0
0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,2.0
0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,5.0
,,,,,,,,,,,,,,10.0
2.0,1.5,0.5,0.5,1.0,0.0,7.0,2.0,1.5,0.5,0.5,1.0,0.0,7.0,0.0
0.0,1.0,1.0,1.0,1.5,2.0,5.0,0.0,1.0,1.0,1.0,1.5,2.0,5.0,0.0
0.0,0.0,1.0,1.5,2.5,1.0,3.0,0.0,0.0,1.0,1.5,2.5,1.0,3.0,2.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
0.0,0.5,2.0,1.0,3.0,0.0,3.0,0.0,0.5,2.0,1.0,3.0,0.0,3.0,1.0
,,,,,,,,,,,,,,10.0
0.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0
3.0,0.5,4.5,2.5,3.5,1.0,5.0,3.0,0.5,4.5,2.5,3.5,1.0,5.0,0.0
9.0,1.5,5.0,1.5,1.5,9.0,6.0,9.0,1.5,5.0,1.5,1.5,9.0,6.0,0.0
1.0,3.5,0.5,1.0,4.5,4.0,4.0,1.0,3.5,0.5,1.0,4.5,4.0,4.0,0.0
0.0,0.0,1.0,0.0,1.5,0.0,2.0,0.0,0.0,1.0,0.0,1.5,0.0,2.0,3.0
2.0,0.0,0.0,5.0,0.5,0.0,1.0,2.0,0.0,0.0,5.0,0.5,0.0,1.0,2.0
1.0,1.5,1.5,0.0,1.5,8.0,5.0,1.0,1.5,1.5,0.0,1.5,8.0,5.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,4.0
,,,,,,,,,,,,,,10.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0
1.0,0.5,0.0,0.5,4.0,1.0,0.0,1.0,0.5,0.0,0.5,4.0,1.0,0.0,3.0
